schedule_id,schedule_date,shift_number,line_id,machine_id,sku_id,planned_start_time,planned_end_time,planned_qty
SCH-20260706-MCH-TESTING-01-S3,2026-07-06,3,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-06 16:00:00,2026-07-07 00:00:00,560
SCH-20260707-MCH-COILING-01-S1,2026-07-07,1,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-07 00:00:00,2026-07-07 08:00:00,840
SCH-20260707-MCH-COILING-01-S2,2026-07-07,2,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-07 08:00:00,2026-07-07 16:00:00,840
SCH-20260707-MCH-COILING-01-S3,2026-07-07,3,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-07 16:00:00,2026-07-08 00:00:00,840
SCH-20260707-MCH-COILING-02-S1,2026-07-07,1,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-07 00:00:00,2026-07-07 08:00:00,840
SCH-20260707-MCH-COILING-02-S2,2026-07-07,2,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-07 08:00:00,2026-07-07 16:00:00,840
SCH-20260707-MCH-COILING-02-S3,2026-07-07,3,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-07 16:00:00,2026-07-08 00:00:00,840
SCH-20260707-MCH-HEATTREAT-01-S1,2026-07-07,1,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-07 00:00:00,2026-07-07 08:00:00,560
SCH-20260707-MCH-HEATTREAT-01-S2,2026-07-07,2,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-07 08:00:00,2026-07-07 16:00:00,560
SCH-20260707-MCH-HEATTREAT-01-S3,2026-07-07,3,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-07 16:00:00,2026-07-08 00:00:00,560
SCH-20260707-MCH-TEMPERING-01-S1,2026-07-07,1,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-07 00:00:00,2026-07-07 08:00:00,458
SCH-20260707-MCH-TEMPERING-01-S2,2026-07-07,2,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-07 08:00:00,2026-07-07 16:00:00,458
SCH-20260707-MCH-TEMPERING-01-S3,2026-07-07,3,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-07 16:00:00,2026-07-08 00:00:00,458
SCH-20260707-MCH-SHOTPEEN-01-S1,2026-07-07,1,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-07 00:00:00,2026-07-07 08:00:00,560
SCH-20260707-MCH-SHOTPEEN-01-S2,2026-07-07,2,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-07 08:00:00,2026-07-07 16:00:00,560
SCH-20260707-MCH-SHOTPEEN-01-S3,2026-07-07,3,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-07 16:00:00,2026-07-08 00:00:00,560
SCH-20260707-MCH-PRESS-01-S1,2026-07-07,1,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-07 00:00:00,2026-07-07 08:00:00,560
SCH-20260707-MCH-PRESS-01-S2,2026-07-07,2,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-07 08:00:00,2026-07-07 16:00:00,560
SCH-20260707-MCH-PRESS-01-S3,2026-07-07,3,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-07 16:00:00,2026-07-08 00:00:00,560
SCH-20260707-MCH-STABILIZER-01-S1,2026-07-07,1,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-07 00:00:00,2026-07-07 08:00:00,630
SCH-20260707-MCH-STABILIZER-01-S2,2026-07-07,2,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-07 08:00:00,2026-07-07 16:00:00,630
SCH-20260707-MCH-STABILIZER-01-S3,2026-07-07,3,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-07 16:00:00,2026-07-08 00:00:00,630
SCH-20260707-MCH-TESTING-01-S1,2026-07-07,1,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-07 00:00:00,2026-07-07 08:00:00,560
SCH-20260707-MCH-TESTING-01-S2,2026-07-07,2,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-07 08:00:00,2026-07-07 16:00:00,560
SCH-20260707-MCH-TESTING-01-S3,2026-07-07,3,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-07 16:00:00,2026-07-08 00:00:00,560
SCH-20260708-MCH-COILING-01-S1,2026-07-08,1,LINE-COIL-01,MCH-COILING-01,SKU-CS-HONDA-02,2026-07-08 00:00:00,2026-07-08 08:00:00,900
SCH-20260708-MCH-COILING-01-S2,2026-07-08,2,LINE-COIL-01,MCH-COILING-01,SKU-CS-HONDA-02,2026-07-08 08:00:00,2026-07-08 16:00:00,900
SCH-20260708-MCH-COILING-01-S3,2026-07-08,3,LINE-COIL-01,MCH-COILING-01,SKU-CS-HONDA-02,2026-07-08 16:00:00,2026-07-09 00:00:00,900
SCH-20260708-MCH-COILING-02-S1,2026-07-08,1,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-08 00:00:00,2026-07-08 08:00:00,840
SCH-20260708-MCH-COILING-02-S2,2026-07-08,2,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-08 08:00:00,2026-07-08 16:00:00,840
SCH-20260708-MCH-COILING-02-S3,2026-07-08,3,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-08 16:00:00,2026-07-09 00:00:00,840
SCH-20260708-MCH-HEATTREAT-01-S1,2026-07-08,1,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-08 00:00:00,2026-07-08 08:00:00,560
SCH-20260708-MCH-HEATTREAT-01-S2,2026-07-08,2,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-08 08:00:00,2026-07-08 16:00:00,560
SCH-20260708-MCH-HEATTREAT-01-S3,2026-07-08,3,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-08 16:00:00,2026-07-09 00:00:00,560
SCH-20260708-MCH-TEMPERING-01-S1,2026-07-08,1,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-08 00:00:00,2026-07-08 08:00:00,458
SCH-20260708-MCH-TEMPERING-01-S2,2026-07-08,2,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-08 08:00:00,2026-07-08 16:00:00,458
SCH-20260708-MCH-TEMPERING-01-S3,2026-07-08,3,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-08 16:00:00,2026-07-09 00:00:00,458
SCH-20260708-MCH-SHOTPEEN-01-S1,2026-07-08,1,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-08 00:00:00,2026-07-08 08:00:00,560
SCH-20260708-MCH-SHOTPEEN-01-S2,2026-07-08,2,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-08 08:00:00,2026-07-08 16:00:00,560
SCH-20260708-MCH-SHOTPEEN-01-S3,2026-07-08,3,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-08 16:00:00,2026-07-09 00:00:00,560
SCH-20260708-MCH-PRESS-01-S1,2026-07-08,1,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-08 00:00:00,2026-07-08 08:00:00,560
SCH-20260708-MCH-PRESS-01-S2,2026-07-08,2,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-08 08:00:00,2026-07-08 16:00:00,560
SCH-20260708-MCH-PRESS-01-S3,2026-07-08,3,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-08 16:00:00,2026-07-09 00:00:00,560
SCH-20260708-MCH-STABILIZER-01-S1,2026-07-08,1,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-08 00:00:00,2026-07-08 08:00:00,630
SCH-20260708-MCH-STABILIZER-01-S2,2026-07-08,2,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-08 08:00:00,2026-07-08 16:00:00,630
SCH-20260708-MCH-STABILIZER-01-S3,2026-07-08,3,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-08 16:00:00,2026-07-09 00:00:00,630
SCH-20260708-MCH-TESTING-01-S1,2026-07-08,1,LINE-COIL-01,MCH-TESTING-01,SKU-LS-ISUZU-02,2026-07-08 00:00:00,2026-07-08 08:00:00,458
SCH-20260708-MCH-TESTING-01-S2,2026-07-08,2,LINE-COIL-01,MCH-TESTING-01,SKU-LS-ISUZU-02,2026-07-08 08:00:00,2026-07-08 16:00:00,458
SCH-20260708-MCH-TESTING-01-S3,2026-07-08,3,LINE-COIL-01,MCH-TESTING-01,SKU-LS-ISUZU-02,2026-07-08 16:00:00,2026-07-09 00:00:00,458
SCH-20260709-MCH-COILING-01-S1,2026-07-09,1,LINE-COIL-01,MCH-COILING-01,SKU-CS-HONDA-02,2026-07-09 00:00:00,2026-07-09 08:00:00,900
SCH-20260709-MCH-COILING-01-S2,2026-07-09,2,LINE-COIL-01,MCH-COILING-01,SKU-CS-HONDA-02,2026-07-09 08:00:00,2026-07-09 16:00:00,900
SCH-20260709-MCH-COILING-01-S3,2026-07-09,3,LINE-COIL-01,MCH-COILING-01,SKU-CS-HONDA-02,2026-07-09 16:00:00,2026-07-10 00:00:00,900
SCH-20260709-MCH-COILING-02-S1,2026-07-09,1,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-09 00:00:00,2026-07-09 08:00:00,840
SCH-20260709-MCH-COILING-02-S2,2026-07-09,2,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-09 08:00:00,2026-07-09 16:00:00,840
SCH-20260709-MCH-COILING-02-S3,2026-07-09,3,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-09 16:00:00,2026-07-10 00:00:00,840
SCH-20260709-MCH-HEATTREAT-01-S1,2026-07-09,1,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-09 00:00:00,2026-07-09 08:00:00,560
SCH-20260709-MCH-HEATTREAT-01-S2,2026-07-09,2,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-09 08:00:00,2026-07-09 16:00:00,560
SCH-20260709-MCH-HEATTREAT-01-S3,2026-07-09,3,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-09 16:00:00,2026-07-10 00:00:00,560
SCH-20260709-MCH-TEMPERING-01-S1,2026-07-09,1,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-HINO-01,2026-07-09 00:00:00,2026-07-09 08:00:00,560
SCH-20260709-MCH-TEMPERING-01-S2,2026-07-09,2,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-HINO-01,2026-07-09 08:00:00,2026-07-09 16:00:00,560
SCH-20260709-MCH-TEMPERING-01-S3,2026-07-09,3,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-HINO-01,2026-07-09 16:00:00,2026-07-10 00:00:00,560
SCH-20260709-MCH-SHOTPEEN-01-S1,2026-07-09,1,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-09 00:00:00,2026-07-09 08:00:00,560
SCH-20260709-MCH-SHOTPEEN-01-S2,2026-07-09,2,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-09 08:00:00,2026-07-09 16:00:00,560
SCH-20260709-MCH-SHOTPEEN-01-S3,2026-07-09,3,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-09 16:00:00,2026-07-10 00:00:00,560
SCH-20260709-MCH-PRESS-01-S1,2026-07-09,1,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-09 00:00:00,2026-07-09 08:00:00,560
SCH-20260709-MCH-PRESS-01-S2,2026-07-09,2,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-09 08:00:00,2026-07-09 16:00:00,560
SCH-20260709-MCH-PRESS-01-S3,2026-07-09,3,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-09 16:00:00,2026-07-10 00:00:00,560
SCH-20260709-MCH-STABILIZER-01-S1,2026-07-09,1,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-09 00:00:00,2026-07-09 08:00:00,420
SCH-20260709-MCH-STABILIZER-01-S2,2026-07-09,2,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-09 08:00:00,2026-07-09 16:00:00,420
SCH-20260709-MCH-STABILIZER-01-S3,2026-07-09,3,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-09 16:00:00,2026-07-10 00:00:00,420
SCH-20260709-MCH-TESTING-01-S1,2026-07-09,1,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-09 00:00:00,2026-07-09 08:00:00,560
SCH-20260709-MCH-TESTING-01-S2,2026-07-09,2,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-09 08:00:00,2026-07-09 16:00:00,560
SCH-20260709-MCH-TESTING-01-S3,2026-07-09,3,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-09 16:00:00,2026-07-10 00:00:00,560
SCH-20260710-MCH-COILING-01-S1,2026-07-10,1,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-10 00:00:00,2026-07-10 08:00:00,840
SCH-20260710-MCH-COILING-01-S2,2026-07-10,2,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-10 08:00:00,2026-07-10 16:00:00,840
SCH-20260710-MCH-COILING-01-S3,2026-07-10,3,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-10 16:00:00,2026-07-11 00:00:00,840
SCH-20260710-MCH-COILING-02-S1,2026-07-10,1,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-10 00:00:00,2026-07-10 08:00:00,840
SCH-20260710-MCH-COILING-02-S2,2026-07-10,2,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-10 08:00:00,2026-07-10 16:00:00,840
SCH-20260710-MCH-COILING-02-S3,2026-07-10,3,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-10 16:00:00,2026-07-11 00:00:00,840
SCH-20260710-MCH-HEATTREAT-01-S1,2026-07-10,1,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-10 00:00:00,2026-07-10 08:00:00,560
SCH-20260710-MCH-HEATTREAT-01-S2,2026-07-10,2,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-10 08:00:00,2026-07-10 16:00:00,560
SCH-20260710-MCH-HEATTREAT-01-S3,2026-07-10,3,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-10 16:00:00,2026-07-11 00:00:00,560
SCH-20260710-MCH-TEMPERING-01-S1,2026-07-10,1,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-10 00:00:00,2026-07-10 08:00:00,458
SCH-20260710-MCH-TEMPERING-01-S2,2026-07-10,2,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-10 08:00:00,2026-07-10 16:00:00,458
SCH-20260710-MCH-TEMPERING-01-S3,2026-07-10,3,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-10 16:00:00,2026-07-11 00:00:00,458
SCH-20260710-MCH-SHOTPEEN-01-S1,2026-07-10,1,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-10 00:00:00,2026-07-10 08:00:00,560
SCH-20260710-MCH-SHOTPEEN-01-S2,2026-07-10,2,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-10 08:00:00,2026-07-10 16:00:00,560
SCH-20260710-MCH-SHOTPEEN-01-S3,2026-07-10,3,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-10 16:00:00,2026-07-11 00:00:00,560
SCH-20260710-MCH-PRESS-01-S1,2026-07-10,1,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-10 00:00:00,2026-07-10 08:00:00,560
SCH-20260710-MCH-PRESS-01-S2,2026-07-10,2,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-10 08:00:00,2026-07-10 16:00:00,560
SCH-20260710-MCH-PRESS-01-S3,2026-07-10,3,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-10 16:00:00,2026-07-11 00:00:00,560
SCH-20260710-MCH-STABILIZER-01-S1,2026-07-10,1,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-10 00:00:00,2026-07-10 08:00:00,630
SCH-20260710-MCH-STABILIZER-01-S2,2026-07-10,2,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-10 08:00:00,2026-07-10 16:00:00,630
SCH-20260710-MCH-STABILIZER-01-S3,2026-07-10,3,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-10 16:00:00,2026-07-11 00:00:00,630
SCH-20260710-MCH-TESTING-01-S1,2026-07-10,1,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-10 00:00:00,2026-07-10 08:00:00,560
SCH-20260710-MCH-TESTING-01-S2,2026-07-10,2,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-10 08:00:00,2026-07-10 16:00:00,560
SCH-20260710-MCH-TESTING-01-S3,2026-07-10,3,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-10 16:00:00,2026-07-11 00:00:00,560
SCH-20260711-MCH-COILING-01-S1,2026-07-11,1,LINE-COIL-01,MCH-COILING-01,SKU-CS-HONDA-02,2026-07-11 00:00:00,2026-07-11 08:00:00,900
SCH-20260711-MCH-COILING-01-S2,2026-07-11,2,LINE-COIL-01,MCH-COILING-01,SKU-CS-HONDA-02,2026-07-11 08:00:00,2026-07-11 16:00:00,900
SCH-20260711-MCH-COILING-01-S3,2026-07-11,3,LINE-COIL-01,MCH-COILING-01,SKU-CS-HONDA-02,2026-07-11 16:00:00,2026-07-12 00:00:00,900
SCH-20260711-MCH-COILING-02-S1,2026-07-11,1,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-11 00:00:00,2026-07-11 08:00:00,840
SCH-20260711-MCH-COILING-02-S2,2026-07-11,2,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-11 08:00:00,2026-07-11 16:00:00,840
SCH-20260711-MCH-COILING-02-S3,2026-07-11,3,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-11 16:00:00,2026-07-12 00:00:00,840
SCH-20260711-MCH-HEATTREAT-01-S1,2026-07-11,1,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-11 00:00:00,2026-07-11 08:00:00,560
SCH-20260711-MCH-HEATTREAT-01-S2,2026-07-11,2,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-11 08:00:00,2026-07-11 16:00:00,560
SCH-20260711-MCH-HEATTREAT-01-S3,2026-07-11,3,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-11 16:00:00,2026-07-12 00:00:00,560
SCH-20260711-MCH-TEMPERING-01-S1,2026-07-11,1,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-HINO-01,2026-07-11 00:00:00,2026-07-11 08:00:00,560
SCH-20260711-MCH-TEMPERING-01-S2,2026-07-11,2,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-HINO-01,2026-07-11 08:00:00,2026-07-11 16:00:00,560
SCH-20260711-MCH-TEMPERING-01-S3,2026-07-11,3,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-HINO-01,2026-07-11 16:00:00,2026-07-12 00:00:00,560
SCH-20260711-MCH-SHOTPEEN-01-S1,2026-07-11,1,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2026-07-11 00:00:00,2026-07-11 08:00:00,458
SCH-20260711-MCH-SHOTPEEN-01-S2,2026-07-11,2,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2026-07-11 08:00:00,2026-07-11 16:00:00,458
SCH-20260711-MCH-SHOTPEEN-01-S3,2026-07-11,3,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2026-07-11 16:00:00,2026-07-12 00:00:00,458
SCH-20260711-MCH-PRESS-01-S1,2026-07-11,1,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-11 00:00:00,2026-07-11 08:00:00,560
SCH-20260711-MCH-PRESS-01-S2,2026-07-11,2,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-11 08:00:00,2026-07-11 16:00:00,560
SCH-20260711-MCH-PRESS-01-S3,2026-07-11,3,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-11 16:00:00,2026-07-12 00:00:00,560
SCH-20260711-MCH-STABILIZER-01-S1,2026-07-11,1,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-11 00:00:00,2026-07-11 08:00:00,420
SCH-20260711-MCH-STABILIZER-01-S2,2026-07-11,2,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-11 08:00:00,2026-07-11 16:00:00,420
SCH-20260711-MCH-STABILIZER-01-S3,2026-07-11,3,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-11 16:00:00,2026-07-12 00:00:00,420
SCH-20260711-MCH-TESTING-01-S1,2026-07-11,1,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-11 00:00:00,2026-07-11 08:00:00,560
SCH-20260711-MCH-TESTING-01-S2,2026-07-11,2,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-11 08:00:00,2026-07-11 16:00:00,560
SCH-20260711-MCH-TESTING-01-S3,2026-07-11,3,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-11 16:00:00,2026-07-12 00:00:00,560
SCH-20260712-MCH-COILING-01-S1,2026-07-12,1,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-12 00:00:00,2026-07-12 08:00:00,840
SCH-20260712-MCH-COILING-01-S2,2026-07-12,2,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-12 08:00:00,2026-07-12 16:00:00,840
SCH-20260712-MCH-COILING-01-S3,2026-07-12,3,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-12 16:00:00,2026-07-13 00:00:00,840
SCH-20260712-MCH-COILING-02-S1,2026-07-12,1,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-12 00:00:00,2026-07-12 08:00:00,840
SCH-20260712-MCH-COILING-02-S2,2026-07-12,2,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-12 08:00:00,2026-07-12 16:00:00,840
SCH-20260712-MCH-COILING-02-S3,2026-07-12,3,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-12 16:00:00,2026-07-13 00:00:00,840
SCH-20260712-MCH-HEATTREAT-01-S1,2026-07-12,1,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2026-07-12 00:00:00,2026-07-12 08:00:00,458
SCH-20260712-MCH-HEATTREAT-01-S2,2026-07-12,2,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2026-07-12 08:00:00,2026-07-12 16:00:00,458
SCH-20260712-MCH-HEATTREAT-01-S3,2026-07-12,3,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2026-07-12 16:00:00,2026-07-13 00:00:00,458
SCH-20260712-MCH-TEMPERING-01-S1,2026-07-12,1,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-HINO-01,2026-07-12 00:00:00,2026-07-12 08:00:00,560
SCH-20260712-MCH-TEMPERING-01-S2,2026-07-12,2,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-HINO-01,2026-07-12 08:00:00,2026-07-12 16:00:00,560
SCH-20260712-MCH-TEMPERING-01-S3,2026-07-12,3,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-HINO-01,2026-07-12 16:00:00,2026-07-13 00:00:00,560
SCH-20260712-MCH-SHOTPEEN-01-S1,2026-07-12,1,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2026-07-12 00:00:00,2026-07-12 08:00:00,458
SCH-20260712-MCH-SHOTPEEN-01-S2,2026-07-12,2,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2026-07-12 08:00:00,2026-07-12 16:00:00,458
SCH-20260712-MCH-SHOTPEEN-01-S3,2026-07-12,3,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2026-07-12 16:00:00,2026-07-13 00:00:00,458
SCH-20260712-MCH-PRESS-01-S1,2026-07-12,1,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-12 00:00:00,2026-07-12 08:00:00,560
SCH-20260712-MCH-PRESS-01-S2,2026-07-12,2,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-12 08:00:00,2026-07-12 16:00:00,560
SCH-20260712-MCH-PRESS-01-S3,2026-07-12,3,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-12 16:00:00,2026-07-13 00:00:00,560
SCH-20260712-MCH-STABILIZER-01-S1,2026-07-12,1,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-12 00:00:00,2026-07-12 08:00:00,420
SCH-20260712-MCH-STABILIZER-01-S2,2026-07-12,2,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-12 08:00:00,2026-07-12 16:00:00,420
SCH-20260712-MCH-STABILIZER-01-S3,2026-07-12,3,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-12 16:00:00,2026-07-13 00:00:00,420
SCH-20260712-MCH-TESTING-01-S1,2026-07-12,1,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-12 00:00:00,2026-07-12 08:00:00,560
